Wall time,Step,Value
1689841441.0476093,0,0.27553945779800415
1689845973.2241735,1,0.4626634418964386
1689850276.6630695,2,0.4482492208480835
1689854605.6724746,3,0.45630964636802673
1689858935.9244828,4,0.470237135887146
1689863213.0136638,5,0.5228661894798279
1689867535.7882652,6,0.4726005494594574
1689871890.319012,7,0.45337316393852234
1689876209.767193,8,0.5491276979446411
1689880576.2221773,9,0.6045926809310913
1689884914.265444,10,0.6049739718437195
1689889160.8345847,11,0.5964873433113098
1689893512.4802964,12,0.5623753666877747
1689897857.428895,13,0.5603452920913696
1689902206.0171423,14,0.5899140238761902
1689906551.3821657,15,0.5717821717262268
1689910877.345959,16,0.5929301977157593
1689915259.7371385,17,0.5454136729240417
1689919608.6663811,18,0.6413919925689697
1689923920.7617836,19,0.5483729243278503
1689928172.3221788,20,0.6485074758529663
1689932536.9046767,21,0.615972638130188
1689936866.4340606,22,0.607343316078186
1689941233.2613294,23,0.5923969745635986
1689945564.4174747,24,0.6248777508735657
1689949887.6596487,25,0.5862231254577637
1689954263.9881065,26,0.6337655782699585
1689958554.672923,27,0.6179776787757874
1689962891.356479,28,0.5714526772499084
1689967170.2155666,29,0.6346572041511536
1689971517.390277,30,0.6146934628486633
1689975878.8806105,31,0.6222654581069946
1689980237.9739408,32,0.6466364860534668
1689984601.0128095,33,0.6768157482147217
1689988954.9104426,34,0.6302588582038879
1689993333.8953629,35,0.6739572882652283
1689997648.815268,36,0.5795444846153259
1690001921.7760189,37,0.6226435899734497
1690006271.351425,38,0.7112902998924255
1690010642.8031476,39,0.6242057681083679
1690014983.5901315,40,0.6371676325798035
1690019384.351782,41,0.6694784760475159
1690023718.1300688,42,0.6369609236717224
1690028181.9009705,43,0.6611454486846924
1690032700.1723115,44,0.6686946749687195
1690037362.1393964,45,0.6470658779144287
1690042210.7379637,46,0.6529229879379272
1690046953.6976595,47,0.6015210151672363
1690051762.9727654,48,0.6841577291488647
1690056381.6383662,49,0.6305205225944519
1690061115.4278874,50,0.6533703804016113
1690065878.5439715,51,0.6705600023269653
1690070698.630444,52,0.6235350370407104
1690075492.812855,53,0.7068222761154175
1690080260.52879,54,0.7009064555168152
1690084985.9904993,55,0.7007765173912048
1690089735.9270067,56,0.6090307831764221
1690094494.8781745,57,0.6681697368621826
1690099197.8655074,58,0.6336768865585327
1690103728.0154116,59,0.6846234202384949
1690108441.590869,60,0.7039764523506165
1690113137.7006533,61,0.6584276556968689
1690117755.2759745,62,0.6493858695030212
1690122386.9771903,63,0.6919383406639099
1690127081.7589064,64,0.6615423560142517
1690131780.077903,65,0.6643916368484497
1690136485.8951447,66,0.6575417518615723
1690141167.3754258,67,0.678983211517334
1690145859.3354445,68,0.7138470411300659
1690150561.9552317,69,0.6772799491882324
1690155207.4654584,70,0.6821830868721008
1690159871.6814034,71,0.6454945802688599
1690164482.732456,72,0.7302836775779724
1690169006.3362813,73,0.6862624287605286
1690173620.6593907,74,0.641301155090332
1690178222.019655,75,0.641572117805481
1690182853.4741852,76,0.6839941740036011
1690187445.9468865,77,0.6946366429328918
1690192053.2183232,78,0.6898201704025269
1690196594.3044052,79,0.6442028880119324
1690201213.323273,80,0.6723309755325317
1690205796.3649485,81,0.6763150691986084
1690210434.4517853,82,0.6482611894607544
1690215036.2662418,83,0.6519790291786194
1690219623.3455582,84,0.6784999370574951
1690224206.2986772,85,0.7231026291847229
1690228746.3688767,86,0.7111074924468994
1690233295.709968,87,0.7217642664909363
1690237888.2221808,88,0.6759689450263977
1690242494.3344324,89,0.650336503982544
1690247061.8472111,90,0.6966316103935242
1690251680.226903,91,0.6667129993438721
1690256127.8159728,92,0.7092624306678772
1690260675.302923,93,0.7019803524017334
1690265223.9070349,94,0.6952114105224609
1690269824.1564713,95,0.6532730460166931
1690274505.8559241,96,0.693797767162323
1690279097.8172865,97,0.6459948420524597
1690283701.5342312,98,0.7119851112365723
1690288332.5746498,99,0.6918426752090454
1690292893.1342385,100,0.6612026691436768
1690297407.5094037,101,0.6842928528785706
1690301928.4388626,102,0.663452684879303
1690306518.353017,103,0.7069247961044312
1690311143.4782517,104,0.6962431073188782
1690315625.321797,105,0.0
1690320253.6060643,106,0.0
1690324741.6304371,107,0.0
1690329231.511465,108,0.0
1690333730.8159409,109,0.0
1690338270.492252,110,0.0
1690342814.146151,111,0.0
1690347310.5841224,112,0.0
1690351790.7483974,113,0.0
1690356252.342738,114,0.0
1690360720.3056955,115,0.0
1690365243.7752943,116,0.0
1690369768.097226,117,0.0
1690374216.2839026,118,0.0
1690378696.9660642,119,0.0
1690383167.2093315,120,0.0
1690387677.4264293,121,0.0
1690392184.1227446,122,0.0
1690396639.9565964,123,0.0
1690401071.064571,124,0.0
1690405589.7563844,125,0.0
1690410058.5044556,126,0.0
1690414626.5376656,127,0.0
1690419048.6267498,128,0.0
1690423536.7246776,129,0.0
1690428006.0279946,130,0.0
1690432437.583734,131,0.0
1690436952.2948537,132,0.0
